1324,41.7199,-87.67
763,41.78,-87.73
766,41.88,-87.73
1359,41.95,-87.7
84,41.78,-87.7
452,41.78,-87.73
463,41.7999,-87.76
1007,41.7,-87.65
363,42.02,-87.6899
1075,41.9028,-87.6316
1369,41.8846,-87.6279
1261,41.8924,-87.6769
6,41.9139,-87.7051
807,41.872,-87.651
1209,41.9664,-87.6886
738,41.8666,-87.6945
1077,41.7446,-87.5512
652,41.9456,-87.731
5,41.845,-87.7019
1112,41.7666,-87.5764
954,41.886,-87.7355
108,41.74,-87.56
746,41.6992,-87.6688
434,41.9099,-87.7
9,41.891,-87.6667
1252,41.9119,-87.632
714,41.9609,-87.6495
860,41.8531,-87.6318
1127,41.9258,-87.6389
53,41.7268,-87.6543
277,41.9002,-87.6429
894,41.8876,-87.7654
436,41.593,-87.0444
1269,41.7517,-87.5528
588,41.827,-87.6457
922,41.7116,-87.5342
1018,41.95,-87.7099
426,41.6599,-87.5999
1146,41.7653,-87.6217
1348,41.8699,-87.7249
659,41.85,-87.7
23,41.8541,-87.6192
835,41.9363,-87.6526
1299,41.9295,-87.7079
916,41.8964,-87.661
838,41.8427,-87.6355
285,41.9748,-87.6927
880,41.7793,-87.6648
996,41.7315,-87.6676
453,41.74,-87.6099
178,41.9401,-87.6529
737,41.8919,-87.6207
1141,41.8694,-87.6554
1085,41.9632,-87.6793
484,41.9103,-87.6701
830,41.8858,-87.651
304,41.9539,-87.7189
528,41.9796,-87.6775
844,41.7989,-87.6256
247,41.686,-87.6713
728,41.7368,-87.5827
187,41.7592,-87.6633
1386,41.77,-87.67
1329,41.6899,-87.62
78,41.7999,-87.585
912,41.9699,-87.7199
819,41.7899,-87.62
812,41.7133,-87.5658
118,41.9249,-87.7
1366,41.905,-87.7099
932,41.9249,-87.7199
1034,41.9699,-87.6899
892,41.95,-87.8299
572,41.81,-87.675
15,41.95,-87.7249
447,41.75,-87.5749
560,41.9299,-87.75
362,41.6799,-87.68
640,41.9299,-87.79
827,41.6899,-87.6299
755,41.8699,-87.7099
1109,41.7999,-87.585
410,41.9099,-87.75
992,41.99,-87.7199
432,41.7199,-87.54
966,41.74,-87.6599
1144,41.95,-87.7699
825,41.7999,-87.67
1028,41.6899,-87.68
105,41.74,-87.6599
949,41.84,-87.73
568,41.6899,-87.6099
615,41.8049,-87.6099
935,41.6599,-87.5499
129,41.8599,-87.7199
849,41.7999,-87.6899
272,41.92,-87.7399
318,41.7,-87.5999
1172,41.7599,-87.65
598,41.95,-87.73
41,41.7299,-87.5999
834,41.9217,-87.6538
1096,41.7943,-87.6014
461,41.9101,-87.6823
1022,41.8706,-87.6257
1181,41.9433,-87.6796
1233,41.8575,-87.6139
690,41.774,-87.6637
1174,41.7941,-87.6558
1304,41.77,-87.6099
520,41.8746,-87.718
898,42.0099,-87.6899
656,41.9255,-87.6582
1054,41.8574,-87.6616
1182,41.8673,-87.6154
653,41.8854,-87.7266
263,41.77,-87.6099
120,41.8236,-87.6509
1319,41.78,-87.715
95,41.984,-87.6523
783,41.9393,-87.6832
546,41.8537,-87.6955
411,41.9312,-87.6442
299,41.8778,-87.624
1062,41.903,-87.6975
701,41.8313,-87.618
938,41.8216,-87.6214
238,41.7805,-87.6449
440,41.7204,-87.6434
137,41.7606,-87.5511
1263,42.0344,-87.6994
945,41.78,-87.7
1232,41.7046,-87.5284
11,41.936,-87.6698
726,41.8845,-87.6444
1268,41.9164,-87.6667
474,41.8858,-87.651
1286,41.9096,-87.6481
414,41.8822,-87.6411
407,41.9096,-87.7165
639,41.7917,-87.5839
360,41.8346,-87.632
504,41.8771,-87.6279
1068,41.9353,-87.7168
383,41.9288,-87.6685
356,42.0017,-87.6888
74,41.88,-87.7099
1284,41.7525,-87.6437
597,41.8826,-87.726
366,41.84,-87.7
1222,41.7,-87.54
881,41.7599,-87.6599
1313,41.92,-87.75
630,41.8999,-87.7699
744,41.9099,-87.7349
127,41.7,-87.56
443,41.84,-87.7099
490,41.77,-87.7199
483,41.9399,-87.8199
648,41.81,-87.62
790,41.9099,-87.76
265,41.7999,-87.73
515,41.89,-87.7699
751,41.7199,-87.68
1343,41.945,-87.81
1375,41.7199,-87.65
765,41.78,-87.7
167,41.84,-87.7
459,41.7999,-87.6599
1122,41.81,-87.73
482,41.9399,-87.81
948,41.85,-87.73
823,41.75,-87.6099
967,41.74,-87.54
775,41.9399,-87.75
1159,41.95,-87.8299
170,41.92,-87.65
799,41.8699,-87.7699
1376,41.71,-87.65
1124,41.8938,-87.6417
278,41.8826,-87.6325
802,41.8985,-87.6224
130,41.8776,-87.6494
574,41.9404,-87.6786
778,41.8908,-87.6316
887,41.9104,-87.6971
26,41.8756,-87.7154
521,41.8412,-87.6852
899,41.8868,-87.7453
31,41.8776,-87.7453
1300,41.8806,-87.7409
511,41.7131,-87.668
841,41.81,-87.7199
684,41.8486,-87.6852
1066,41.8484,-87.7148
750,41.8648,-87.647
1262,41.8989,-87.6299
135,41.8841,-87.6569
1186,41.8384,-87.6353
331,41.7736,-87.5673
867,42.0189,-87.69
77,41.9175,-87.7018
284,41.9241,-87.6463
417,41.8167,-87.6067
38,41.8098,-87.6067
1033,41.9941,-87.6894
298,41.687,-87.6211
379,41.7027,-87.6609
188,41.74,-87.6599
470,41.6799,-87.62
1072,41.9399,-87.75
353,41.8914,-87.6267
733,41.8382,-87.6451
20,41.9266,-87.6976
1030,41.854,-87.6858
43,41.8956,-87.677
1191,41.831,-87.6269
218,41.8854,-87.7168
1364,41.892,-87.6894
421,41.855,-87.6756
669,41.7378,-87.6448
296,41.92,-87.7699
545,41.7299,-87.6099
451,41.92,-87.7399
104,41.81,-87.6599
433,41.78,-87.6899
687,41.89,-87.715
488,41.7999,-87.7199
990,41.71,-87.65
253,41.9099,-87.73
616,41.9399,-87.7549
1283,41.7599,-87.64
612,41.74,-87.6299
1223,41.7999,-87.7199
394,41.6499,-87.5499
1041,41.6799,-87.6299
276,41.7,-87.6099
962,41.9099,-87.7549
1003,41.99,-87.7
261,41.82,-87.7
427,41.6599,-87.5999
1076,41.74,-87.56
22,42,-87.7
1384,41.96,-87.6899
1236,42.0099,-87.7
133,41.8699,-87.73
952,41.84,-87.73
1245,41.89,-87.7199
998,41.7999,-87.7199
116,41.6899,-87.62
29,41.9799,-87.7099
1309,41.74,-87.6299
1125,41.7599,-87.56
866,41.715,-87.68
1305,41.82,-87.62
536,41.6899,-87.7
1196,41.7199,-87.5799
1123,41.77,-87.59
1287,41.96,-87.7199
157,41.9313,-87.6387
664,41.7223,-87.6237
1084,41.8814,-87.6749
672,41.9452,-87.7066
638,41.8855,-87.6523
577,41.9474,-87.7176
563,42.009,-87.6742
1060,41.8491,-87.6951
959,41.8795,-87.6319
466,41.7324,-87.658
734,41.7585,-87.6064
1130,41.8802,-87.7553
450,41.8736,-87.7048
1302,41.8999,-87.73
1192,41.8888,-87.6273
929,41.8674,-87.6486
1045,41.8661,-87.6073
623,41.956,-87.6802
787,41.9488,-87.6752
613,41.7996,-87.5864
885,41.9737,-87.6598
460,41.8878,-87.7556
201,41.9226,-87.6971
348,41.7915,-87.5999
1207,41.8746,-87.6864
283,41.8954,-87.6819
217,41.8714,-87.6409
555,41.9266,-87.6344
219,41.8024,-87.5868
1362,41.7941,-87.6754
132,41.8166,-87.6194
554,41.8742,-87.6396
871,41.8301,-87.6703
798,41.7689,-87.6529
1224,41.8806,-87.7026
978,41.8098,-87.6163
552,41.7657,-87.6171
1318,41.6995,-87.7095
444,41.74,-87.67
1138,41.9099,-87.7699
150,41.9542,-87.6544
496,41.8829,-87.6511
481,41.8495,-87.6405
412,41.9987,-87.6713
843,41.8565,-87.6275
185,41.8267,-87.6831
1373,41.7049,-87.657
468,41.7867,-87.6661
547,41.8299,-87.6899
158,41.7599,-87.59
879,41.7999,-87.7399
647,41.7599,-87.5999
1276,41.92,-87.79
550,41.82,-87.6949
642,41.92,-87.805
620,41.89,-87.76
83,41.7899,-87.7
1216,41.7199,-87.62
606,41.9099,-87.73
183,41.78,-87.68
1297,41.7999,-87.7
94,41.81,-87.5999
497,41.6899,-87.7
1338,41.9699,-87.7
780,41.7999,-87.75
1237,41.71,-87.615
110,41.81,-87.67
65,41.82,-87.65
965,41.92,-87.76
1382,41.6799,-87.68
1349,41.6899,-87.65
1347,41.7999,-87.7199
498,41.9299,-87.7999
626,41.92,-87.76
809,41.9299,-87.7999
30,41.9299,-87.75
1052,41.7199,-87.5799
600,41.78,-87.7
886,41.84,-87.6899
786,41.99,-87.7099
961,41.84,-87.7199
847,41.67,-87.6299
930,41.7599,-87.64
645,41.8749,-87.6732
1351,41.9396,-87.6588
704,41.8794,-87.64
800,41.8642,-87.6237
321,41.8612,-87.6564
1327,41.8515,-87.6188
14,41.9393,-87.7235
1177,41.9658,-87.6936
1103,41.8539,-87.6465
1117,41.8847,-87.7063
1020,42.0397,-87.6994
351,41.7434,-87.6228
831,41.9799,-87.7099
349,42.0527,-87.6735
1331,41.8916,-87.6482
856,41.8831,-87.6373
1140,41.8552,-87.6541
723,41.9013,-87.6774
1342,41.9542,-87.6859
275,41.8094,-87.5918
575,41.8231,-87.6766
100,41.9177,-87.6824
160,41.7664,-87.5864
1325,41.9902,-87.6933
1247,41.9399,-87.76
226,41.7292,-87.6116
1243,41.8801,-87.7632
1225,41.7518,-87.5785
788,41.924,-87.6359
1339,41.9007,-87.6626
1240,41.8772,-87.6394
710,42.0324,-87.6792
742,42.0079,-87.6654
956,41.8548,-87.6636
1188,41.9356,-87.6636
698,41.6917,-87.5304
32,41.8904,-87.622
1194,41.8865,-87.6221
34,41.8759,-87.6309
402,41.9836,-87.6964
1098,41.9299,-87.6899
332,41.9571,-87.6641
33,41.9578,-87.6495
1353,41.969,-87.6742
1193,41.9177,-87.6915
387,41.8879,-87.7744
1004,41.9068,-87.6261
806,41.8581,-87.6511
212,41.9615,-87.6662
1150,41.842,-87.6169
1352,41.9546,-87.6738
267,41.9245,-87.7278
525,42.0084,-87.6904
1253,42.0125,-87.6742
680,41.8974,-87.6344
1333,41.743,-87.6148
155,41.7657,-87.6334
724,41.7364,-87.6012
697,41.6499,-87.54
465,41.7399,-87.6553
403,41.7299,-87.54
1043,41.78,-87.68
826,41.9399,-87.6899
758,41.795,-87.5849
1241,41.7799,-87.6508
18,41.9099,-87.81
505,41.7899,-87.6599
1154,41.89,-87.65
1008,42,-87.7
205,41.9099,-87.765
581,41.71,-87.54
625,41.6899,-87.67
1160,41.77,-87.6099
391,41.6899,-87.53
1374,41.74,-87.65
509,41.71,-87.7199
828,41.9099,-87.7
855,41.9799,-87.7049
176,41.95,-87.6899
658,41.78,-87.6899
24,41.7899,-87.62
608,41.78,-87.59
820,41.82,-87.7199
91,41.9299,-87.7399
762,41.9399,-87.73
917,41.6899,-87.6299
258,41.78,-87.7
942,41.84,-87.73
69,41.75,-87.64
1285,41.7199,-87.64
634,41.95,-87.7349
958,41.92,-87.75
537,41.8599,-87.7
821,41.81,-87.7199
1,41.7999,-87.62
923,41.81,-87.6899
168,41.6899,-87.7099
103,41.9299,-87.76
585,41.96,-87.7
1051,41.6599,-87.5499
13,41.71,-87.53
1009,41.75,-87.65
385,41.9299,-87.78
829,41.88,-87.7
686,41.74,-87.5999
583,41.71,-87.54
756,41.8699,-87.7099
323,41.8999,-87.6899
870,41.78,-87.7
1163,41.7899,-87.65
594,41.6899,-87.7099
851,41.6899,-87.7
793,41.7199,-87.64
134,41.8582,-87.6564
1086,41.8941,-87.6293
925,41.8968,-87.6357
1316,41.8976,-87.6431
1088,41.8781,-87.6441
1219,41.8895,-87.6881
845,41.8739,-87.6276
1190,41.9027,-87.7092
1156,41.9164,-87.6838
224,41.8244,-87.5981
1002,41.766,-87.6117
437,41.8818,-87.6489
882,41.956,-87.6688
529,41.924,-87.6764
149,42.0045,-87.6615
1199,41.9262,-87.631
989,41.873,-87.669
16,41.9498,-87.7138
7,41.961,-87.7058
914,41.7919,-87.608
1201,41.7996,-87.6571
928,41.7952,-87.6442
1095,41.7277,-87.6346
1105,41.7875,-87.6448
611,41.9299,-87.7399
862,41.7,-87.68
1024,41.8619,-87.6935
51,41.8869,-87.6128
1183,41.9492,-87.6544
1361,41.9221,-87.6389
963,41.9321,-87.6587
1100,41.9756,-87.7014
329,41.7953,-87.581
1006,41.8901,-87.6262
695,42.0482,-87.6834
50,41.8674,-87.6322
1090,41.9611,-87.7166
1170,41.8744,-87.7261
225,41.8058,-87.5924
692,41.7929,-87.6644
203,41.8949,-87.7649
997,41.82,-87.7249
833,41.9106,-87.6531
731,41.7851,-87.601
35,41.967,-87.6673
1013,41.9394,-87.6638
271,41.9305,-87.7238
1246,41.8538,-87.7151
386,41.8948,-87.7745
973,41.9399,-87.78
1320,41.88,-87.73
696,41.918,-87.6521
671,41.6662,-87.5571
792,41.8949,-87.76
111,41.77,-87.62
300,41.8839,-87.6243
679,41.912,-87.6348
373,41.8143,-87.5971
424,41.695,-87.5987
691,41.8391,-87.6656
230,42.057,-87.6865
897,42.0629,-87.6985
666,41.7802,-87.5873
571,41.7531,-87.605
854,41.7579,-87.6312
229,41.7441,-87.599
874,41.7389,-87.5728
699,41.8599,-87.7
209,41.9678,-87.65
333,41.948,-87.664
237,41.9326,-87.6659
1158,41.8898,-87.6366
1360,41.9113,-87.6386
55,41.8435,-87.6454
1102,42.0128,-87.666
1116,41.9822,-87.7089
1157,41.945,-87.8199
1187,41.8161,-87.6346
324,41.9024,-87.6278
715,41.9508,-87.6591
1101,41.8777,-87.6352
368,41.9613,-87.6762
46,41.8859,-87.677
1189,41.917,-87.7102
558,41.9683,-87.7118
1380,41.8307,-87.6325
1107,41.8993,-87.6485
769,41.9538,-87.7403
131,41.7518,-87.5652
350,41.7509,-87.6137
718,41.7801,-87.5854
921,41.6899,-87.5349
815,41.7,-87.56
1142,41.8945,-87.6182
1134,41.9438,-87.6712
624,41.9394,-87.6704
1145,41.8578,-87.6245
98,41.878,-87.6317
836,41.9286,-87.6538
1271,41.8653,-87.618
365,41.943,-87.6872
774,41.8315,-87.609
578,42.0207,-87.6649
1379,41.85,-87.6321
1264,42.0236,-87.6996
570,41.7657,-87.605
1047,41.81,-87.6649
99,41.8999,-87.75
140,41.6899,-87.6899
1354,42.0099,-87.6949
52,41.685,-87.6299
58,41.9799,-87.7199
297,41.88,-87.7699
346,41.6899,-87.64
971,42,-87.7099
1111,41.7599,-87.59
476,41.6899,-87.7
1266,41.84,-87.7249
115,41.71,-87.62
1162,41.6799,-87.6349
311,41.7199,-87.64
1383,41.7199,-87.68
1120,41.84,-87.73
1023,42,-87.7
592,41.9099,-87.7999
741,41.89,-87.7199
489,41.8699,-87.7249
236,41.71,-87.64
428,41.81,-87.645
736,41.7199,-87.54
1110,41.7999,-87.68
1332,41.9399,-87.7199
748,41.7199,-87.64
753,41.84,-87.7199
249,41.6899,-87.67
319,41.7,-87.5999
818,41.95,-87.8299
513,41.6899,-87.64
1357,41.6799,-87.62
1310,41.78,-87.5699
943,41.71,-87.7
1235,41.77,-87.6899
524,41.99,-87.6899
1358,42.0099,-87.7
910,41.8999,-87.7099
804,41.78,-87.6159
190,41.9506,-87.6686
1306,41.8891,-87.6385
1133,41.9688,-87.684
189,41.8995,-87.6684
1272,41.875,-87.6331
151,41.9207,-87.6637
1126,41.7933,-87.5878
90,41.9608,-87.7354
1019,41.9098,-87.7053
1021,41.7364,-87.6226
240,41.8574,-87.6461
287,41.8721,-87.6614
622,41.8287,-87.6806
1094,42.0191,-87.6643
67,41.769,-87.6446
256,41.6923,-87.7009
617,41.92,-87.76
757,41.7299,-87.5499
559,41.9399,-87.75
994,41.95,-87.8299
661,41.9436,-87.6639
937,41.9798,-87.6819
745,41.8835,-87.6485
902,41.8966,-87.6308
1050,41.8955,-87.6678
716,41.8671,-87.641
408,42.0504,-87.6778
913,41.9406,-87.6391
703,41.9105,-87.6895
1230,41.8742,-87.6215
665,41.8966,-87.6286
1132,41.8947,-87.6323
561,41.9077,-87.6858
211,42.0159,-87.6749
794,41.8776,-87.6739
602,41.9756,-87.7092
1350,41.865,-87.657
846,41.823,-87.6265
861,41.7,-87.68
972,41.9299,-87.78
957,41.7999,-87.7399
327,41.8946,-87.6382
832,41.9255,-87.6537
791,41.8416,-87.6574
269,41.9606,-87.7453
1012,41.9615,-87.6546
1176,41.8367,-87.6133
805,41.9639,-87.6382
527,41.9324,-87.6527
154,41.9798,-87.716
785,41.9461,-87.6733
66,41.8101,-87.6478
63,41.7286,-87.5972
668,41.7511,-87.5853
492,41.8699,-87.7249
1289,41.78,-87.59
501,41.8942,-87.6227
347,41.8191,-87.6432
202,41.8821,-87.6398
286,42.0647,-87.7153
340,41.7507,-87.6244
142,41.8908,-87.7026
508,41.7199,-87.65
480,41.9299,-87.7999
924,41.81,-87.7
1200,41.6899,-87.65
307,41.9399,-87.67
1119,41.89,-87.7099
313,41.99,-87.7199
335,41.8599,-87.7099
888,42.0099,-87.7
580,41.88,-87.6599
872,41.81,-87.67
984,41.92,-87.79
908,41.8299,-87.68
709,41.77,-87.5749
540,41.85,-87.7199
955,41.84,-87.7
822,41.8699,-87.73
1046,41.81,-87.6649
603,41.9299,-87.7099
601,41.9699,-87.7099
953,41.78,-87.73
293,41.71,-87.5999
673,41.88,-87.65
890,41.7999,-87.6899
28,42.0099,-87.6899
631,41.9099,-87.7699
951,41.6899,-87.6099
1166,41.95,-87.8299
320,41.7,-87.59
338,41.89,-87.75
1378,41.7999,-87.62
605,41.9099,-87.73
982,41.7299,-87.56
1275,41.8858,-87.6354
869,41.8984,-87.6865
517,41.9687,-87.6961
1104,41.8305,-87.647
1278,41.7202,-87.5979
523,41.8415,-87.6851
729,41.6709,-87.6173
717,41.8845,-87.6195
1377,41.8868,-87.6261
1293,41.8387,-87.6218
927,41.74,-87.5999
254,41.84,-87.73
197,41.7181,-87.5641
302,41.9202,-87.6926
471,41.8859,-87.6245
422,41.9032,-87.6784
223,41.9756,-87.6794
56,41.8721,-87.6296
1311,41.9657,-87.6455
192,41.8802,-87.7744
1015,41.6706,-87.6227
1277,41.7513,-87.5974
896,41.89,-87.7199
562,41.8859,-87.6309
604,41.9666,-87.708
705,41.8816,-87.6394
814,41.8981,-87.6375
811,41.8917,-87.6588
663,41.9248,-87.7144
813,41.7095,-87.5902
49,41.8789,-87.6296
145,41.9532,-87.7093
17,41.6858,-87.5737
646,41.945,-87.8199
1217,41.75,-87.6599
42,41.7199,-87.5999
985,41.92,-87.7999
950,41.7899,-87.73
1016,41.81,-87.6299
1371,41.7999,-87.6899
415,41.6499,-87.5999
557,41.8699,-87.715
174,41.81,-87.68
1165,41.84,-87.73
1099,41.78,-87.6099
479,41.9399,-87.7999
196,41.7199,-87.68
308,41.95,-87.7999
816,41.71,-87.64
195,41.8049,-87.6599
933,41.95,-87.81
535,41.6799,-87.65
739,41.81,-87.6099
900,41.9099,-87.75
1205,41.75,-87.6299
303,41.8999,-87.7199
431,41.7199,-87.54
614,41.89,-87.75
970,41.74,-87.6599
315,41.8599,-87.73
1307,41.9099,-87.75
464,41.95,-87.76
252,41.74,-87.6599
398,41.8149,-87.7
1161,41.92,-87.7699
234,41.8385,-87.6081
1234,41.9384,-87.698
1148,41.9544,-87.7495
405,41.961,-87.6954
1251,42.0044,-87.6724
722,41.8491,-87.6756
1281,41.6953,-87.6426
539,41.935,-87.78
1279,41.82,-87.5999
1093,41.9116,-87.6269
619,41.9218,-87.644
359,41.9031,-87.6346
1147,41.9009,-87.6237
573,41.967,-87.679
334,41.9287,-87.6638
1255,41.8833,-87.6413
782,41.9465,-87.6834
377,41.8747,-87.6498
36,41.9444,-87.6547
1344,41.9028,-87.6377
1048,41.803,-87.6646
808,41.95,-87.7999
903,41.9157,-87.6346
749,41.9199,-87.6488
702,41.8022,-87.618
1058,41.9651,-87.6583
863,41.6912,-87.6813
472,41.8971,-87.6217
138,41.9319,-87.7012
824,42.0121,-87.6829
533,41.9911,-87.6836
273,41.7199,-87.625
895,41.8599,-87.7199
531,41.765,-87.5699
355,42.0045,-87.6806
544,41.949,-87.6486
977,41.8811,-87.6241
1335,41.8377,-87.6511
968,41.9715,-87.6502
397,41.9185,-87.6522
1368,41.8974,-87.6287
919,41.9129,-87.6641
1089,42.048,-87.6983
587,42.0159,-87.6686
40,41.7434,-87.6048
636,41.7934,-87.6158
375,41.7587,-87.5664
1228,41.7299,-87.5499
184,41.6569,-87.5988
789,41.9299,-87.76
1290,41.9399,-87.8299
478,41.9399,-87.6599
993,41.8599,-87.6299
683,41.6899,-87.68
494,41.7899,-87.6899
166,41.9099,-87.73
518,41.99,-87.7
341,41.74,-87.53
438,41.6899,-87.67
514,41.6799,-87.64
491,41.92,-87.73
204,41.89,-87.765
409,41.6899,-87.7049
80,41.7,-87.7
584,41.7599,-87.56
1340,41.6899,-87.6349
232,41.7199,-87.54
306,41.6899,-87.7
732,41.9399,-87.7
392,41.6899,-87.54
797,41.6899,-87.6099
449,41.8699,-87.7099
1249,41.71,-87.7
707,41.9399,-87.7699
221,41.7299,-87.5999
944,41.7999,-87.7
1328,41.8999,-87.7699
1121,41.95,-87.73
250,41.6899,-87.62
326,41.8999,-87.7099
662,41.7899,-87.7099
986,41.7999,-87.68
301,41.7899,-87.7399
688,41.9399,-87.7099
106,41.7,-87.54
1114,41.95,-87.73
909,41.8885,-87.6444
62,41.8098,-87.5993
371,41.921,-87.6728
1212,41.8694,-87.6737
54,41.8867,-87.6595
1296,41.8544,-87.7046
947,41.947,-87.7399
194,41.6519,-87.5396
416,41.6916,-87.6099
760,41.7555,-87.5786
317,41.78,-87.7199
934,41.9099,-87.78
837,42.0581,-87.6774
213,41.908,-87.6315
858,41.8947,-87.6344
268,41.9394,-87.7117
721,41.9318,-87.6777
310,41.8665,-87.6845
243,41.71,-87.6299
1149,41.9399,-87.73
1169,41.82,-87.7249
171,41.71,-87.67
458,41.9299,-87.7399
162,41.82,-87.6899
674,41.8604,-87.6258
904,41.8846,-87.6316
241,41.9138,-87.6488
1356,41.8957,-87.6261
649,41.7948,-87.6188
328,41.9694,-87.6547
589,41.8017,-87.6452
289,41.9658,-87.7008
344,41.9466,-87.6946
207,41.9072,-87.6556
759,41.7071,-87.6183
720,41.8009,-87.6746
227,41.7713,-87.6378
82,41.7899,-87.7
147,41.9137,-87.6528
61,41.9254,-87.6658
1087,41.8762,-87.6293
810,41.8963,-87.654
1215,41.7809,-87.5762
676,41.8306,-87.6412
119,41.95,-87.7399
1198,41.7314,-87.5857
495,41.9399,-87.81
456,41.8599,-87.73
1337,41.92,-87.7849
113,41.9399,-87.7699
121,41.8999,-87.6299
179,41.78,-87.67
1179,41.9399,-87.79
280,41.78,-87.7099
960,41.85,-87.7199
1220,41.7599,-87.6599
367,41.8699,-87.7
999,41.7,-87.5999
712,41.92,-87.75
764,41.7899,-87.7
251,41.965,-87.7199
877,41.8599,-87.7
1010,41.9799,-87.7099
1321,41.9799,-87.6899
1197,41.78,-87.59
290,41.7899,-87.6899
980,41.92,-87.7199
1106,41.89,-87.65
493,41.7899,-87.7
1389,41.71,-87.59
255,41.71,-87.7
1288,41.81,-87.7199
878,41.78,-87.7
1153,41.9299,-87.78
842,41.78,-87.7199
627,41.8699,-87.76
522,41.7,-87.68
889,41.8576,-87.6195
425,41.784,-87.6144
1092,41.881,-87.6168
725,41.9106,-87.6494
1036,41.9324,-87.6526
1210,41.9156,-87.687
643,41.8907,-87.6183
396,41.9179,-87.6521
534,41.8804,-87.6556
352,41.8795,-87.6257
378,41.8841,-87.6542
549,41.8844,-87.6963
883,41.8098,-87.6656
159,41.7734,-87.5853
44,41.9094,-87.6776
1238,41.9615,-87.6912
413,41.8783,-87.6412
102,41.963,-87.6848
316,41.85,-87.7199
92,41.7996,-87.5947
257,41.8482,-87.7054
1115,41.7899,-87.7
419,41.74,-87.6099
455,41.7899,-87.7199
354,41.8671,-87.626
586,41.8833,-87.6488
1097,42.0257,-87.6841
1203,41.8727,-87.6338
1229,41.9783,-87.6597
1175,41.9578,-87.6735
1221,41.7703,-87.6671
246,41.6485,-87.5462
868,41.88,-87.6899
859,41.72,-87.6409
1248,41.7899,-87.7099
981,41.6899,-87.7
677,41.88,-87.6899
1064,41.7137,-87.5308
795,41.8776,-87.6738
1091,41.9325,-87.6364
1049,41.9069,-87.6672
1195,41.7437,-87.634
801,41.8725,-87.624
499,41.9541,-87.6642
128,41.9614,-87.6714
70,41.847,-87.6468
941,41.7735,-87.5774
37,41.659,-87.5506
628,41.6687,-87.6371
1214,41.78,-87.68
418,41.7599,-87.6099
773,41.75,-87.6599
395,41.81,-87.6599
1079,41.74,-87.6049
595,41.6499,-87.62
1152,41.74,-87.65
345,41.77,-87.67
503,41.82,-87.6299
337,41.9099,-87.7099
1014,41.9799,-87.7099
244,41.6799,-87.6299
389,41.89,-87.7699
274,41.7999,-87.6599
180,41.78,-87.5999
1218,41.7199,-87.6599
270,41.84,-87.73
1256,41.7299,-87.5499
429,41.71,-87.54
199,41.8599,-87.7
685,41.78,-87.68
439,41.7199,-87.64
446,41.8699,-87.7199
865,41.75,-87.68
1314,41.92,-87.76
343,41.74,-87.59
681,41.71,-87.68
779,41.92,-87.75
1308,41.6799,-87.62
516,41.78,-87.6899
591,41.9299,-87.64
264,41.7899,-87.73
1206,41.7,-87.68
1208,42,-87.6899
1042,41.7,-87.68
946,41.78,-87.7
309,41.9099,-87.7999
259,41.78,-87.7
931,41.8999,-87.7199
312,41.6899,-87.6299
475,41.88,-87.7
969,41.75,-87.56
1180,41.82,-87.7
510,41.9399,-87.64
361,41.9077,-87.7344
727,41.74,-87.5999
876,41.71,-87.7
101,41.8999,-87.75
139,41.99,-87.7
678,41.8699,-87.6899
281,41.9299,-87.7199
